"Participante","Canal","EpocaMOR","NumEpoca","Delta","Theta","Alfa","Beta","Gamma","Varianza","Grupo","Etapa","Indice"
8,"Fp2",0,0,0.0373223251422814,0.069191611282013,0.0688010922283711,0.0948178952035854,0.0268745322841001,0.0551337899763204,1,0,1
8,"Fp2",0,0,0.0599735957750151,0.115890961459977,0.124480908730833,0.211774186538375,0.0637297209293847,0.0287597092149317,1,0,2
8,"Fp2",0,0,0.0943221911664503,0.184004097397215,0.205315535263383,0.439889969135709,0.142723282225214,0.0282267281990735,1,0,3
8,"Fp2",0,0,0.12157731313646,0.19689863579399,0.152592651606515,0.0759230697160823,0.0172182921529673,0.251799064284154,1,0,4
8,"Fp2",0,0,0.0720991246500391,0.120664639018955,0.101104559147734,0.0558332886589588,0.00897909027869873,0.229649653838328,1,0,5
8,"Fp2",0,0,0.0882453476955801,0.16305298871344,0.157221900848799,0.163722640646265,0.0309150168327583,0.0723736727849876,1,0,6
8,"Fp2",0,0,0.0600757394316909,0.111371108440865,0.113069835984332,0.160631193535127,0.0312806313799148,0.040070009220051,1,0,7
8,"Fp2",0,0,0.127362477274003,0.214550491615515,0.179118270093046,0.104592800644994,0.0162581032295855,0.20660094895336,1,0,8
8,"Fp2",0,0,0.12590701121528,0.206383790530079,0.160372057473898,0.0791396447952513,0.0181222453589252,0.246321518560466,1,0,9
8,"Fp2",0,0,0.0651976807434388,0.128466503622635,0.15051727861567,0.350350838367774,0.122317260053992,0.0217526945708643,1,0,10
8,"Fp2",0,0,0.0625349024103188,0.121214486597738,0.135299204906421,0.273224624002828,0.0575873710551253,0.0282505017958312,1,0,11
8,"Fp2",0,0,0.0496627339210226,0.0952776026953289,0.102472650093945,0.167465245822407,0.026675652179076,0.0423936752825245,1,0,12
8,"Fp2",0,0,0.0791287886214386,0.156579251302231,0.169589269709783,0.293846525452827,0.0468205132846477,0.0474209391451419,1,0,13
8,"Fp2",0,0,0.032818501876515,0.0657842315178218,0.0766712501109489,0.165794844410959,0.0448537284747325,0.0339523172232255,1,0,14
8,"Fp2",0,0,1.29876310422156,1.65027933179798,0.328591310386831,0.0666991678795064,0.0167949052629928,3.62173165468431,1,0,15
8,"Fp2",0,0,1.15613267001028,1.81717669307474,1.05994718854474,0.239643860601368,0.0338488985458138,1.81527052035811,1,0,16
8,"Fp2",0,0,0.100057678831348,0.189654670623842,0.201091111450689,0.344902745603714,0.0579657233149697,0.0976087468658449,1,0,17
8,"Fp2",0,0,0.0922438657894133,0.180903710687994,0.211952452252296,0.464491993230379,0.143760797588788,0.0455171629471096,1,0,18
8,"Fp2",0,0,0.0180819473274137,0.0365794057854751,0.0471214140839778,0.145556459902512,0.0624145949557598,0.0205446917891472,1,0,19
8,"Fp2",0,0,0.023826483551366,0.0480985398979514,0.0632509769993431,0.186786074579604,0.0624928121897806,0.0253786144649232,1,0,20
8,"Fp2",0,0,0.0238291736292047,0.0483679789815765,0.0612337346975263,0.162177716001414,0.0500304944346392,0.0220744040282425,1,0,21
8,"Fp2",0,0,0.0273280016287325,0.0515773046948488,0.0541238297052756,0.0791109103172802,0.0209646529019828,0.0414046155890242,1,0,22
8,"Fp2",0,0,0.0412539444240716,0.0727341913877025,0.0674949532505013,0.0690732738960188,0.0218265317785479,0.0404689876752805,1,0,23
8,"Fp2",0,0,0.216982794060877,0.339289242073711,0.195721035942956,0.0431205833452073,0.0107908558554446,0.5841776458902,1,0,24
8,"Fp2",0,0,0.194092308163838,0.31559784323929,0.225306781956475,0.0777506646442724,0.0138438806928669,0.459532712724626,1,0,25
8,"Fp2",0,0,0.0148399980760486,0.0290554662564994,0.0343398568850865,0.0854645515691454,0.0324615307219921,0.0183860127984259,1,0,26
8,"Fp2",0,0,0.0382236803073105,0.0734844632256474,0.0812200887520115,0.167246758622273,0.0545377910476445,0.0237520176106926,1,0,27
